"'Calanus finmarchicus'"	"'Centropages typicus'"	"'Temora longicornis'"	"'Metridia lucens'"	"'Centropages hamatus'"	"'Paraeuchaeta norvegica'"	"'Harpacticoida '"	"'Oithona '"	"'Metridia'"	"'Calanus'"	"'Acartia '"	"'Clausocalanus'"	"'Paracalanus'"	"'Paracalanus or Pseudocalanus '"	"'Pseudocalanus'"
0	0	0	0	0	0	0	1507	0	0	0	0	0	0	0
5356	0	0	0	0	0	0	0	0	9040	0	0	0	0	0
10713	0	0	0	0	0	0	0	0	52732	0	0	0	3013	3013
21426	0	0	0	0	0	0	0	0	112997	0	0	0	3013	3013
10713	0	0	0	0	569	0	0	0	9040	0	0	0	3013	0
5356	0	0	67	0	0	0	0	0	9040	9040	0	0	4520	0
2511	0	9040	33	1507	0	0	9040	0	25613	1507	0	0	25613	9040
201	0	0	0	0	0	0	0	0	9040	0	0	0	25613	9040
2511	0	0	0	0	33	0	0	0	9040	0	0	0	9040	3013
569	0	0	0	0	0	0	0	0	9040	0	0	0	9040	3013
1172	0	0	569	0	0	0	0	0	1507	1507	0	0	1507	0
5356	0	0	2511	0	100	0	0	0	9040	0	0	0	1507	1507
10713	0	0	0	0	201	0	0	0	9040	0	0	0	0	0
2511	0	0	0	0	33	0	0	0	25613	0	0	0	0	0
5356	0	0	0	0	0	0	0	0	9040	0	0	0	0	0
2511	0	0	0	0	201	0	0	0	4520	0	0	0	0	0
2511	0	0	0	0	569	0	0	0	25613	0	0	0	0	0
1172	1507	1507	0	0	0	0	0	1507	25613	1507	0	0	9040	1507
569	25613	25613	0	0	0	0	25613	0	1507	0	0	0	25613	9040
5356	9040	1507	100	0	0	0	0	0	9040	0	0	0	25613	9040
1172	9040	0	0	0	0	0	1507	0	0	4520	0	0	3013	0
0	9040	0	0	0	0	0	3013	0	0	1507	0	0	3013	0
0	25613	0	0	0	0	0	0	0	0	1507	0	0	4520	0
0	3013	0	0	0	0	0	0	0	0	0	0	0	9040	0
0	9040	0	0	0	0	0	1507	0	0	3013	0	0	9040	0
0	9040	0	0	0	0	0	0	0	0	0	0	0	1507	0
0	3013	0	0	0	0	0	9040	0	0	0	0	0	9040	0
201	9040	4520	0	0	0	0	0	0	0	0	0	0	1507	0
569	112997	0	0	0	0	0	0	0	0	0	0	0	1507	0
0	9040	0	0	0	0	0	0	0	0	1507	0	0	0	0
0	0	0	0	0	0	0	1507	0	1507	0	0	0	3013	0
0	0	0	0	0	0	0	0	0	0	0	0	0	4520	0
0	0	0	0	0	0	0	0	0	0	0	0	0	9040	0
0	0	1507	0	0	0	0	1507	0	1507	3013	0	0	9040	0
0	0	0	0	0	0	0	0	0	0	0	0	0	9040	0
0	0	0	0	0	0	0	0	0	0	0	0	0	25613	3013
33	9040	0	201	0	0	0	0	0	0	0	0	0	0	0
0	4520	0	100	0	1507	0	0	0	0	0	0	0	0	0
201	0	0	0	0	0	0	0	0	1507	0	0	0	9040	3013
1172	0	1507	0	0	0	0	0	0	52732	0	0	0	9040	9040
10713	0	0	0	0	0	0	0	0	9040	0	0	0	1507	0
1172	0	0	0	0	0	0	0	0	9040	0	0	0	0	0
1172	0	0	0	0	0	0	0	0	52732	0	0	0	0	0
201	0	0	0	0	0	0	0	0	112997	0	0	0	0	0
201	0	1507	0	0	0	0	0	0	112997	0	0	0	0	0
201	0	0	0	0	0	0	0	0	25613	1507	0	0	4520	1507
201	0	0	0	0	0	0	0	0	52732	0	0	0	3013	1507
201	0	0	0	0	0	0	0	0	52732	0	0	0	9040	0
201	1507	0	0	0	0	0	0	0	52732	0	0	0	9040	3013
201	0	3013	33	0	0	0	0	0	0	0	0	0	9040	0
569	0	0	33	0	0	0	9040	0	1507	0	0	0	4520	0
201	0	0	0	0	0	0	0	0	1507	0	0	0	0	0
100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569	0	0	0	0	0	0	0	0	1507	0	0	0	0	0
201	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	0	9040	0	0	0	0	0	0	0	0	0	0	9040	0
201	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	0	0	0	0	0	0	0	0	0	0	0	0	9040	0
5356	0	0	0	0	0	0	1507	0	9040	3013	0	0	9040	0
201	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	3013	0	0	0	0	0	0	0	1507	0	0	0	0	0
201	3013	0	0	0	0	0	0	0	0	0	0	0	0	0
0	9040	0	0	0	0	0	0	0	1507	0	0	0	1507	0
0	3013	0	0	0	0	0	0	0	0	0	0	0	9040	0
0	0	0	0	0	0	0	0	0	0	0	0	0	3013	0
100	4520	0	0	0	0	0	4520	0	0	0	0	0	9040	0
2511	9040	0	0	0	0	0	1507	0	1507	0	0	0	1507	0
2511	9040	9040	0	0	0	0	4520	0	0	3013	0	0	3013	3013
0	0	0	0	0	0	0	0	0	0	0	0	0	1507	0
1172	1507	0	0	0	0	0	0	0	0	0	0	0	3013	3013
5356	0	0	0	0	0	0	0	0	3013	0	0	0	3013	3013
569	0	0	0	0	0	0	0	0	1507	0	0	0	0	0
1172	6428	0	67	1507	201	0	0	0	0	4520	0	0	6428	1507
569	25613	0	33	0	0	0	1507	0	0	0	0	0	25613	0
201	9040	0	0	0	201	0	9040	0	9040	9040	0	0	9040	0
569	9040	0	0	0	0	0	1507	0	0	0	0	0	9040	0
1172	9040	0	0	0	0	0	3013	0	9040	0	0	0	9040	0
569	9040	0	0	0	67	0	0	0	0	0	0	0	0	0
201	1507	0	0	0	0	0	0	0	9040	0	0	0	1507	0
0	3013	0	0	0	0	0	0	0	0	0	0	0	9040	9040
0	9040	0	0	0	0	0	1507	0	0	0	0	0	4520	0
0	1507	0	0	0	0	0	0	0	0	0	0	0	0	0
33	4520	0	67	0	0	0	0	0	0	0	0	0	1507	0
569	0	0	201	0	201	0	0	0	0	0	0	0	0	0
201	0	0	67	0	201	0	0	0	0	0	0	0	0	0
569	9040	3013	201	0	33	0	0	0	0	0	0	0	9040	4520
2511	9040	0	1172	0	67	0	0	0	1507	0	0	0	9040	0
201	0	0	33	0	0	0	0	0	0	0	0	0	1507	1507
33	0	0	67	0	0	0	0	0	0	0	0	0	0	0
0	0	0	100	0	0	0	0	0	0	0	0	0	1507	0
0	0	0	201	0	0	0	0	0	0	0	0	0	0	0
33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201	0	0	33	0	0	0	0	0	0	0	0	0	0	0
201	0	0	33	0	0	0	0	0	0	0	0	0	0	0
201	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1172	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2511	0	1507	33	0	0	0	0	0	0	0	0	0	4520	1507
569	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569	0	0	33	0	0	0	0	0	0	0	0	0	0	0
67	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42851	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1172	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1172	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1172	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	0	0	0	0	0	0	1507	0	0	0	0	0	1507	0
33	0	0	0	0	0	0	1507	0	0	1507	0	0	0	0
201	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	0	0	0	0	0	0	0	0	3013	0	0	0	0	0
67	0	0	0	0	0	0	0	0	9040	0	0	0	0	0
0	0	0	0	0	0	0	1507	0	1507	0	0	0	0	0
1172	0	0	0	0	0	0	0	0	3013	0	0	0	4520	3013
569	0	0	0	0	0	0	1507	0	9040	0	0	0	3013	0
201	0	0	0	0	0	0	0	0	1507	0	0	0	0	0
569	0	0	0	0	0	0	0	0	9040	0	0	0	0	0
100	0	0	0	0	0	0	0	0	4520	0	0	0	0	0
2511	0	0	0	0	0	0	0	0	1507	0	0	0	0	0
201	0	0	0	0	0	0	0	0	3013	0	0	0	0	0
201	0	0	0	0	0	0	0	0	25613	0	0	0	0	0
0	0	0	0	0	0	0	1507	0	25613	0	0	0	0	0
0	0	0	0	0	0	0	0	0	25613	0	0	0	0	0
201	0	3013	0	0	0	0	0	0	1507	9040	0	0	9040	0
1172	0	0	67	0	0	0	1507	0	9040	0	0	0	4520	0
1172	0	25613	0	1507	0	0	0	0	9040	0	0	0	9040	9040
0	0	9040	0	0	0	0	1507	0	0	0	0	0	9040	0
0	0	0	0	0	0	0	0	0	0	0	0	0	9040	1507
0	0	1507	0	0	33	0	0	0	9040	0	0	0	1507	1507
2511	0	0	0	0	100	0	0	0	25613	0	0	0	0	0
569	0	0	0	0	0	0	0	0	9040	0	0	0	0	0
0	0	0	0	0	0	0	0	0	4520	0	0	0	0	0
33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	0	0	0	0	33	0	0	0	1507	0	0	0	0	0
0	0	0	0	0	0	0	0	0	9040	0	0	0	0	0
33	0	0	0	0	0	0	0	0	1507	0	0	0	0	0
1172	0	0	0	0	0	0	0	0	4520	0	0	0	1507	1507
1172	0	0	0	0	0	0	1507	0	9040	0	0	0	4520	0
0	0	0	0	0	0	0	3013	0	1507	0	0	0	3013	0
201	25613	0	0	0	0	0	1507	0	0	0	0	0	9040	0
0	9040	0	0	0	0	0	0	0	0	0	0	0	0	0
0	25613	0	0	0	0	0	0	0	0	0	0	0	0	0
0	25613	0	0	0	0	0	0	0	0	0	0	0	4520	0
0	9040	0	0	0	0	0	0	0	0	0	0	0	4520	0
0	52732	4520	0	0	1507	0	9040	0	0	0	0	0	1507	0
0	9040	0	0	0	0	0	25613	0	0	0	0	0	25613	0
569	25613	1507	0	0	0	0	0	0	0	0	0	0	25613	9040
33	9040	0	0	0	0	0	0	0	0	0	0	0	1507	0
0	4520	0	0	0	0	0	0	0	0	0	0	0	1507	0
0	3013	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	3013	1507
67	3013	0	0	0	0	0	0	0	0	0	0	0	3013	0
0	9040	0	0	0	0	0	1507	0	0	0	0	0	1507	0
0	1507	0	0	0	0	0	0	0	0	0	0	0	4520	0
0	9040	0	0	0	0	0	4520	0	0	0	0	0	9040	1507
201	9040	0	0	0	0	0	0	0	0	0	0	0	3013	0
201	25613	0	0	0	0	0	0	0	0	0	0	0	25613	9040
201	0	0	0	0	0	0	0	0	0	0	0	0	4520	0
0	0	0	0	0	0	0	0	0	1507	0	0	0	1507	1507
0	1507	0	0	0	0	0	0	0	0	0	0	0	1507	0
201	3013	0	0	0	0	0	0	0	1507	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1507	0	0	0	3013	1507
0	1507	0	0	0	0	0	0	0	4520	0	0	0	0	0
569	1507	0	201	0	0	0	0	0	3013	0	0	0	4520	0
1171.6	0	0	569.1	0	100	0	0	0	1507	0	0	0	1507	1507
1172	1507	0	67	0	33	0	0	0	1507	0	0	0	25613	9040
67	0	0	100	0	33	0	0	0	0	0	0	0	0	0
33	1507	0	33	0	0	0	0	0	0	0	0	0	0	0
100	0	0	0	0	0	0	0	0	1507	0	0	0	0	0
67	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1172	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1172	0	0	0	0	0	0	0	0	1507	0	0	0	0	0
2511	0	0	0	0	0	0	1507	0	0	0	0	0	1507	0
2511	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10713	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569	0	0	0	0	0	0	0	0	1507	0	0	0	0	0
100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1172	0	0	67	0	0	0	0	0	0	0	0	0	1507	0
201	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201	0	0	33	0	0	0	0	0	0	0	0	0	0	0
569	0	0	33	0	0	0	0	0	0	0	0	0	0	0
2511	0	0	67	0	0	0	0	0	0	0	0	0	0	0
2511	0	0	0	0	0	0	0	0	0	0	0	0	1507	1507
1172	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1172	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1172	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1172	0	0	67	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	4520	0	0	0	0	0
33	0	0	0	0	0	1507	0	0	0	0	0	0	0	0
21426	0	0	0	0	0	0	0	0	9040	0	0	0	9040	9040
1172	0	0	0	0	0	0	0	0	4520	0	0	0	4520	3013
2511	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2511	0	0	0	0	0	0	0	0	3013	0	0	0	0	0
1172	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2511	0	0	0	0	67	0	0	0	0	0	0	0	0	0
5356	0	0	0	0	67	0	0	0	0	0	0	0	0	0
5356	0	0	0	0	569	0	0	0	1507	0	0	0	0	0
10713	0	0	0	0	100	0	1507	0	1507	4520	0	0	0	0
5356	0	0	0	0	0	0	0	0	4520	0	0	0	9040	0
201	0	0	33	0	0	0	0	0	0	1507	0	0	1507	0
5356	1507	0	33	0	0	0	0	0	25613	1507	0	0	0	0
5356	1507	0	0	1507	0	0	0	0	25613	0	0	0	1507	1507
2511	1507	0	0	0	0	0	1507	0	0	0	0	0	0	0
569	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	9040	0	0	0	0	0	0	0	0	0	0	0	3013	0
0	1507	0	0	0	0	0	0	0	0	0	0	0	0	0
100	3013	0	0	0	0	0	0	0	1507	0	0	0	0	0
201	0	0	0	0	0	0	0	0	4520	0	0	0	0	0
2511	1507	4520	0	0	0	0	0	0	4520	0	0	0	3013	0
569	0	0	0	0	0	0	0	0	0	0	0	0	9040	0
0	0	0	0	0	0	0	1507	0	1507	0	0	0	0	0
1172	9040	0	0	0	0	0	0	0	4520	0	0	0	3013	0
5356	9040	0	0	0	0	0	1507	0	9040	4520	0	0	9040	1507
1172	9040	0	0	0	0	0	0	0	0	0	0	0	1507	0
569	25613	0	0	0	0	0	0	0	0	0	0	0	9040	0
5356	25613	0	0	0	0	0	0	0	1507	0	0	0	3013	0
201	9040	0	0	0	0	0	0	0	0	0	0	0	3013	1507
569	9040	0	0	0	100	0	0	0	1507	0	0	0	1507	0
1172	4520	0	0	0	201	0	0	0	0	0	0	0	1507	0
569	9040	0	0	0	0	0	1507	0	0	0	0	0	9040	0
1172	1507	0	0	0	0	0	0	0	1507	0	0	0	1507	0
0	0	0	0	0	0	0	0	0	0	25613	0	0	9040	0
0	0	0	0	0	0	0	0	0	1507	0	0	0	0	0
33	3013	0	0	0	0	0	0	0	1507	0	0	0	1507	0
67	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100	0	0	0	0	0	0	0	0	0	0	0	0	1507	0
67	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2511	0	0	33	0	0	0	0	0	9040	0	0	0	9040	9040
67	0	0	0	0	0	0	0	0	0	0	0	0	1507	1507
201	0	0	0	0	0	0	3013	0	9040	0	0	0	9040	1507
569	0	0	0	0	0	0	0	0	4520	3013	0	0	1507	0
569	0	0	0	0	0	0	0	0	25613	0	0	0	3013	0
1172	0	0	0	0	0	0	0	0	9040	0	0	0	0	0
5356	0	0	0	0	0	0	0	0	9040	0	0	0	0	0
42851	0	0	0	0	0	0	0	0	0	0	0	0	9040	9040
10713	0	0	0	0	67	0	0	0	1507	0	0	0	0	0
5356	0	25613	0	0	33	0	0	0	25613	9040	0	0	4520	3013
1172	4520	0	0	0	0	0	0	0	0	0	0	0	9040	4520
569	9040	0	201	0	0	0	0	0	0	0	0	0	1507	0
100	25613	0	0	0	0	0	0	0	0	0	0	0	1507	0
201	52732	0	0	0	0	0	1507	0	0	0	0	0	9040	0
201	9040	0	0	0	0	0	1507	0	0	0	0	0	9040	0
0	9040	0	0	0	0	0	1507	0	0	0	0	0	3013	0
67	25613	0	0	0	0	0	3013	0	0	0	0	0	1507	0
0	9040	0	0	0	0	0	0	0	0	0	0	0	3013	0
201	25613	0	0	0	0	0	9040	0	0	1507	0	0	9040	3013
2511	52732	0	0	0	0	0	3013	0	25613	0	0	0	1507	1507
67	9040	0	0	0	0	0	0	0	25613	0	0	0	4520	1507
67	0	0	67	0	0	0	0	0	0	0	0	0	9040	0
0	0	0	33	0	0	0	0	0	0	0	0	0	0	0
0	1507	0	201	0	0	0	0	0	0	0	0	0	3013	0
33	3013	0	67	0	33	0	0	0	0	0	0	0	3013	0
67	9040	0	0	0	0	0	0	0	1507	0	0	0	1507	1507
201	1507	0	0	9966	0	0	0	0	0	0	0	0	9040	1507
201	3013	0	0	0	0	0	1507	0	0	0	0	0	25613	4520
33	1507	0	0	0	0	0	0	0	0	0	0	0	9040	4520
100	9040	0	100	0	0	0	0	0	0	0	0	0	0	0
33	9040	0	0	0	0	0	0	0	0	0	0	0	9040	3013
201	0	0	0	0	0	0	0	0	9040	0	0	0	0	0
201	0	0	0	0	0	0	0	0	9040	0	0	0	0	0
569	0	0	0	0	0	0	0	0	9040	0	0	0	0	0
201	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1172	0	0	0	0	0	0	0	0	0	0	0	0	1507	1507
1172	0	0	0	0	0	0	0	0	0	0	0	0	4520	0
201	0	0	0	0	0	0	1507	0	3013	0	0	0	9040	0
0	1507	0	0	0	0	0	9040	0	9040	0	0	0	1507	0
201	0	0	0	0	0	0	0	0	1507	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1507	0	0	0	0	0
0	1507	0	0	0	0	0	0	0	1507	0	0	0	1507	0
0	0	0	0	0	0	0	1507	0	0	0	0	0	1507	0
0	0	0	0	0	0	0	0	0	3013	0	0	0	0	0
33	0	0	0	0	0	0	1507	0	1507	0	0	0	1507	1507
201	0	0	0	0	0	0	0	0	3013	1507	0	0	1507	0
569	0	0	0	0	0	0	0	1507	4520	0	0	0	4520	0
569	0	0	33	0	0	0	0	0	0	0	0	0	52732	52732
5356	1507	0	0	0	0	0	0	0	1507	0	0	0	0	0
2511	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569	9040	0	0	0	0	0	3013	0	0	0	0	0	0	0
201	9040	0	0	0	0	0	0	0	0	0	0	0	9040	0
67	9040	0	0	0	0	0	0	0	3013	0	0	0	0	0
33	4520	0	0	0	0	0	0	0	0	0	0	0	1507	0
33	25613	0	0	0	0	0	0	0	0	0	0	0	1507	0
100	25613	0	0	0	0	0	1507	0	0	0	0	0	1507	0
569	9040	0	0	0	0	0	0	0	0	0	0	0	0	0
2511	3013	0	0	0	0	0	0	0	0	0	0	0	3013	0
67	9040	0	0	0	0	0	0	0	3013	9040	0	0	25613	9040
569	25613	0	0	0	0	0	0	0	0	0	0	0	25613	9040
569	9040	0	0	0	0	0	0	0	0	1507	0	0	0	0
569	25613	0	0	0	4520	0	0	0	0	0	0	0	3013	0
10713	52732	0	569	0	0	0	0	0	9040	1507	0	0	3013	0
1172	9040	0	67	0	0	0	0	0	4520	0	0	0	0	0
201	25613	0	0	0	0	0	0	0	1507	0	0	0	9040	0
33	9040	0	0	0	0	0	1507	0	0	1507	0	0	9040	3013
33	9040	0	0	1507	0	0	9040	0	9040	0	0	0	9040	0
33	25613	0	0	0	0	0	1507	0	0	0	0	0	9040	0
0	112997	0	0	0	0	0	0	0	0	0	0	0	9040	0
0	0	0	0	0	0	0	0	0	3013	0	0	0	9040	1507
0	0	0	0	0	0	0	0	0	1507	0	0	0	3013	0
201	0	0	0	0	0	0	0	0	1507	0	0	0	0	0
2511	0	0	0	0	0	0	0	0	3013	0	0	0	0	0
2511	1507	0	0	0	0	0	3013	0	25613	0	0	0	4520	4520
1172	0	0	0	0	0	0	0	0	9040	0	0	0	0	0
10713	0	0	0	0	0	0	0	0	9040	0	0	0	9040	3013
2511	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2511	1507	0	0	0	0	0	0	0	1507	0	0	0	3013	1507
2511	0	0	0	0	0	0	0	0	1507	0	0	0	3013	0
569	0	0	0	0	0	0	1507	0	0	0	0	0	0	0
201	0	0	0	0	0	0	9040	0	0	0	0	0	0	0
569	0	0	0	0	0	0	1507	0	9040	9040	0	0	9040	3013
2511	0	1473	10713	0	0	0	1473	2946	51549	0	0	0	25038	25038
21426	0	0	2511	0	0	0	2946	1473	25038	0	0	0	8837	4418
85702	0	1473	1172	0	0	0	2946	0	110462	0	0	0	4418	8837
42851	0	0	0	0	0	0	0	0	235653	0	0	0	8837	8837
21426	0	0	0	0	0	0	0	0	110462	0	0	0	0	8837
21426	0	0	0	0	0	0	0	0	51549	0	0	0	0	0
21426	0	0	0	0	0	0	0	0	110462	0	0	0	2946	8837
42851	0	0	0	0	0	0	0	0	110462	0	0	0	25038	8837
85702	0	0	0	0	0	0	0	0	110462	0	0	0	0	2946
21426	0	2946	0	0	0	0	4418	0	110462	0	0	0	8837	8837
1172	0	0	201	0	0	0	0	0	0	0	0	0	2611	3917
569	0	0	100	0	0	0	0	0	0	0	0	0	2611	3917
569	0	0	0	0	0	0	2611	0	0	0	0	0	7834	1306
569	0	0	33	0	0	0	0	0	0	0	0	0	3917	0
2511	0	0	100	0	0	0	0	0	0	0	0	0	0	0
2511	0	0	569	0	0	0	0	0	0	0	0	0	1306	0
1172	0	0	201	0	0	0	0	0	0	0	0	0	0	0
5356	0	0	569	0	0	0	0	0	0	0	0	0	0	0
1172	0	0	201	0	0	0	0	0	0	0	0	0	0	0
2511	0	0	569	0	0	0	0	0	0	0	0	0	0	1306
569	0	0	201	0	0	0	0	4418	1473	0	0	0	8837	0
1172	0	0	33	0	0	0	0	0	0	0	0	0	1473	0
569	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1172	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2511	0	0	0	0	0	0	0	0	0	0	0	0	1473	0
1172	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1172	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2511	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1172	0	0	0	0	0	0	0	0	0	0	0	0	1473	1473
569	0	0	67	0	0	0	1473	0	0	0	0	0	1473	0
33	0	0	0	0	0	0	0	0	0	0	0	0	2946	1473
100	0	0	67	0	0	0	0	0	4418	0	0	0	0	0
0	0	0	0	0	0	0	2946	0	1473	0	0	0	1473	0
33	0	0	33	0	0	0	0	0	2946	1473	0	0	0	0
0	0	0	0	0	0	0	0	0	8837	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1473	0	0	0	0	0
0	0	0	67	0	0	0	0	0	2946	0	0	0	0	0
201	0	0	67	0	0	0	0	0	51549	0	0	0	1473	2946
569	0	0	33	0	0	0	2946	0	51549	0	0	0	1473	0
201	0	0	0	0	0	0	0	0	25038	0	0	0	2946	0
0	0	0	0	0	0	0	1473	0	4418	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	2946	1473
569	0	0	33	0	0	0	0	0	123018	0	0	0	0	4921
33	0	0	0	0	0	0	1640	0	27884	0	0	0	0	0
0	0	0	0	0	0	0	0	0	27884	0	0	0	0	1640
0	0	0	0	0	0	0	0	0	27884	0	0	0	0	0
0	0	0	0	0	0	0	0	0	27884	0	0	0	0	0
0	0	0	0	0	0	0	9841	0	27884	0	0	0	0	0
33	0	0	0	0	0	0	0	0	27884	0	0	0	0	1640
33	0	0	0	0	0	0	0	0	57409	0	0	0	0	0
33	0	0	0	0	0	0	0	0	57409	0	0	0	0	0
201	0	0	0	0	0	0	0	0	57409	0	0	0	0	1640
201	0	0	0	0	0	0	0	0	57409	0	0	0	57409	9841
1172	0	0	0	0	0	0	1306	0	3917	7834	0	0	0	3917
5356	0	0	0	0	0	0	0	0	2611	0	0	0	0	0
21426	0	0	0	0	0	0	0	0	45698	0	0	0	0	2611
85702	0	0	0	0	0	0	0	0	45698	0	0	0	1306	0
42851	0	0	0	0	0	0	0	0	22196	0	0	0	0	0
10713	0	0	0	0	0	0	0	0	2611	0	0	0	0	0
21426	0	0	0	0	0	0	0	0	7834	0	0	0	0	0
21426	0	0	0	0	0	0	0	0	1306	0	0	0	0	1306
10713	0	0	0	0	0	0	0	0	7834	0	0	0	0	0
201	0	0	0	0	0	0	0	0	7834	0	0	0	3917	0
201	0	0	0	0	0	0	0	0	7834	0	0	0	2611	0
569	7834	0	0	0	0	0	1306	0	0	1306	0	0	0	0
1172	45698	0	0	0	0	0	1306	0	0	2611	0	0	0	0
569	97925	0	0	0	0	0	7834	0	0	0	0	0	0	0
201	97925	0	0	0	0	0	0	0	0	0	0	0	0	0
1172	45698	0	67	0	0	0	0	0	7834	0	0	0	0	0
1172	45698	0	0	0	0	0	7834	0	45698	0	0	0	0	0
2511	7834	0	201	0	0	0	1306	0	7834	1306	0	0	0	0
1172	7834	0	0	0	0	0	7834	0	2611	0	0	0	0	0
569	0	0	0	0	0	0	7834	0	2611	0	0	0	0	0
2511	0	0	0	0	0	0	1306	0	1306	0	0	0	1306	0
33	0	0	0	0	0	0	0	0	0	0	0	0	0	1306
32	49333	0	0	1410	0	0	2819	0	0	0	0	0	4229	0
1121	8457	0	0	0	0	0	1410	0	2819	0	0	0	8457	8457
96	23962	0	0	0	0	0	8457	0	4229	1410	0	0	4229	0
192	23962	0	192	0	0	0	1410	0	0	0	0	0	1410	1410
2511	49333	0	64	0	0	0	1410	0	8457	8457	0	0	8457	0
1121	49333	0	32	0	0	0	1410	0	8457	2819	0	0	2819	1410
545	23962	0	64	0	0	0	0	0	4229	0	0	0	2819	0
545	8457	0	64	0	0	0	1410	0	1410	4229	0	0	1410	0
192	2819	0	0	0	0	0	2819	0	2819	0	0	0	8457	0
96	2819	0	32	0	0	0	1410	0	4229	0	0	0	8457	0
192	23962	0	0	0	0	0	0	0	2819	0	0	0	2819	1410
569	25038	0	33	0	0	0	0	0	1473	0	0	0	1473	8837
5356	51549	0	201	0	0	0	0	0	4418	2946	0	0	8837	2946
2511	51549	0	201	0	0	0	1473	0	2946	0	0	0	2946	4418
1172	4418	0	0	0	0	0	0	0	0	0	0	0	1473	0
201	25038	0	0	0	0	0	0	0	0	0	0	0	0	0
569	51549	0	0	0	0	0	1473	0	1473	0	0	0	0	0
1172	8837	0	0	0	0	0	1473	0	8837	0	0	0	0	0
201	8837	0	0	0	0	0	0	0	0	0	0	0	2946	0
67	8837	0	0	0	0	0	0	0	1473	0	0	0	4418	0
201	1473	0	0	0	0	0	0	0	8837	0	0	0	8837	2946
0	2946	1473	0	0	0	0	0	0	0	0	0	0	2946	0
201	25038	0	33	0	0	0	0	0	0	0	0	0	25038	8837
201	8837	1473	0	0	0	0	1473	0	0	0	0	0	1473	1473
201	8837	0	33	0	0	0	0	0	0	0	0	0	0	0
201	1473	0	0	0	0	0	0	0	0	0	0	0	8837	1473
67	4418	0	0	0	0	0	2946	0	0	0	0	0	8837	0
201	8837	0	33	0	0	0	0	0	0	1473	0	0	8837	0
33	25038	0	67	0	0	0	0	0	0	0	0	0	4418	0
0	25038	0	0	0	0	0	0	0	1473	0	0	0	25038	0
0	8837	0	0	0	0	0	0	0	0	0	0	0	8837	1473
